DR_MFII11,DR_RBBV11,FF_BCFF11B,FF_BCIA11,FF_BPFF11,FF_FIXX11,FF_FOFT11,HS_HCRI11,HS_NSLU11,HT_HTMX11,AB_AGX11,AB_BBPO11,AB_BBRC11,AB_BNFS11,AB_SAAG11,EC_ALMI11,EC_BBFI11B,EC_BBVJ11,EC_BMLC11B,EC_BRCR11,EC_CBOP11,EC_CNES11,EC_CXCE11B,EC_DRIT11B,EC_EDFO11B,EC_EDGA11,EC_FAMB11B,EC_FFCI11,EC_FLMA11,EC_FMOF11,EC_FPAB11,EC_FVBI11,EC_HGJH11,EC_HGRE11,EC_MBRF11,EC_ONEF11,EC_PRSV11,EC_RDES11,EC_RNGO11,EC_SPTW11,EC_TBOF11,EC_TRNT11,EC_VLOL11,EC_XPCM11,IV_MAXR11,IV_RBRD11,IL_CXTL11,IL_EURO11,IL_FIIB11,IL_FIIP11B,IL_HGLG11,IL_SDIL11,IL_TRXL11,SH_ABCP11,SH_FIGS11,SH_HGBS11,SH_JRDM11,SH_PQDP11,SH_RBGS11,SH_SHPH11,UN_FCFL11,UN_AEFI11,UN_FAED11
"0,01028403525955","0,009231800999878","0,008794719960523",0,"0,009126140767596","0,009465591397849","0,008618719597793","0,008127437038396","0,008502621763339","0,014995638565345","0,007044158759106","0,007080903104421","0,002615122228539","0,005080824408972","0,007507042253521","0,008371027027027","0,010566786885246","0,005245217391304","0,008492786247826","0,008235485975212","0,00940379403794","0,007695451778416","0,008015792349727","0,007909090909091","0,008682648401826","0,006935403104657","0,0074035","0,007875","0,008901098901099","0,006666666666667","0,007799442896936","0,010653409090909","0,008104845663045","0,008345323741007","0,008246205733558","0,008275862068966","0,009968684759916","0,008980722891566","0,008659049909802","0,01025518134715","0,010151515151515","0,007800530503979","0,011853618421053","0,008384319057331","0,006649333333333","0,005932394366197","0,00599037037037","0,005028901734104","0,006909547738693","0,007543218085106","0,011612021857924","0,008241758241758","0,008560396039604","0,006078431372549","0,009922600619195","0,008122424955856","0,00941935483871","0,005531200631912","0,010490647482014","0,005646527385658","0,007869482758621","0,0082096069869","0,008866810655148"
"0,010268948655257","0,007192","0,009675862068966",0,"0,009265135169438","0,010688290269379","0,00875350140056","0,008303027547959","0,008593442622951","0,015732683427399","0,007044088176353","0,006905504587156","0,002547911820095","0,003889351948323","0,007453708658889","0,008431157894737","0,00966936966937","0,004726153846154","0,008378760347264","0,008388007640561","0,008474369306665","0,009467782282412","0,008020391061453","0,008571428571429","0,008167281105991","0,008832298136646","0,007408673376395","0,007529411764706","0,007842105263158","0,006666666666667","0,007660167130919","0,013659090909091","0,00810970464135","0,008453960666388","0,008358974358974","0,008228571428571","0,009287804878049","0,005498875606581","0,008705882352941","0,010389763779528","0,008209339774557","0,007637922077922","0,01047786259542","0,008291316526611","0,005644055944056","0,005752054794521","0,006746571428571","0,004736842105263","0,006769230769231","0,007352903225806","0,010992326924735","0,008296460176991","0,008181727707006","0,006011673151751","0,010481761006289","0,00912676056338","0,009387860082305","0,006676758893281","0,010063768115942","0,006","0,00775614927905","0,008110440034513","0,008737762237762"
"0,01027497798219","0,007017142857143","0,006799725651578",0,"0,009500260281104","0,010334090909091","0,008770030316154","0,008648985239852","0,008868556984284","0,016677570093458","0,007151649558999","0,006800072273918","0,002792631578947","0,005034429992349","0,007555746140652","0,0079046","0,010175794713452","0,004963645176927","0,008556701030928","0,008560773012375","0,008807106598985","0,008165957446809","0,007538881783588","0,007155963302752","0,007691244239631","0,01029817088449","0,006885893271462","0,007771084337349","0,007897435897436","0,007085695231744","0,007724719101124","0,008626038781163","0,007915789473684","0,008529411764706","0,008805084745763","0,008333333333333","0,010215053763441","0,004703571428571","0,008873639375296","0,010595556745182","0,005995616781465","0,007630647725524","0,010801641586867","0,008465011286682","0,019264095744681","0,005680865449628","0,006765714285714","0,005235602094241","0,007097791798107","0,007608552631579","0,007665198237885","0,008330556481173","0,008437875751503","0,006019801980198","0,010199510403917","0,008466257668712","0,009431524547804","0,004951445086705","0,011747058823529","0,005357142857143","0,007766318937103","0,008199581297976","0,008654073199528"
"0,01077375122429","0,001520104609349","0,005571428571429",0,"0,006323471400394","0,008023255813954","0,008759300574795","0,008960663507109","0,009041864010017","0,010525516085089","0,007200811359026","0,007423148148148","0,002628811777077","0,004612713994972","0,007711159737418","0,008236316398642","0,010057458335677","0,005044334975369","0,008645833333333","0,008536894598935","0,008675","0,008081196581197","0,007664278074866","0,007155963302752","0,008262211552594","0,00879041180086","0,006741422403999","0,008198757763975","0,008297872340426","0,009166666666667","0,008083832335329","0,00830751900873","0,008103448275862","0,008363555087709","0,00918566717649","0,008323699421965","0,010336590662324","0,010516443361754","0,008777062609713","0,01130676949443","0,006273355892305","0,0077","0,007674125874126","0,008259911894273","0,005957752255948","0,005645637583893","0,006483050242139","0,005293806246691","0,006965944272446","0,007680419209339","0,007699115044248","0,00828729281768","0,008556701030928","0,006326732673267","0,010044599807136","0,008518518518519","0,009358974358974","0,006603649120703","0,010752577319588","0,005008347245409","0,007837570990962","0,008116042134346","0,008806223479491"
"0,010763209393346","0,005201357815152","0,005699101796407",0,"0,009247027741083","0,007799449862466","0,008340246667773","0,009304988123515","0,009095580110497","0,013719891008174","0,00731807874665","0,007457674418605","0,002150537634409","0,004495587085242","0,008054857142857","0,008758306652437","0,010547866864921","0,005077685950413","0,011440625","0,008937262189187","0,009253333333333","0,00789224137931","0,008191189189189",0,"0,00765845410628","0,008940693770981","0,007147410474888","0,008","0,008978494623656","0,009465622579812","0,00818553888131","0,016697193500739","0,008545454545455","0,008498168498169","0,009445454545455","0,008470588235294","0,01138202247191","0,006423602484472","0,009019843656043","0,010700094607379","0,005673846153846","0,006768215283067","0,000644262295082","0,008635578583765","0,004074526422781","0,005626092804304","0,007194112931282","0,006384337092999","0,007075471698113","0,007677797773779","0,008055480967769","0,008771929824561","0,008724352331606","0,007309644670051","0,010203257009918","0,008165680473373","0,009736842105263","0,006964328358209","0,011573373676248","0,005328596802842","0,007931994873985","0,008392857142857","0,008835095137421"
"0,010795956423594","0,010415748031496","0,006980626870373",0,"0,009722222222222","0,00864115215362","0,007896016923268","0,009353559483994","0,009501630714654","0,020467839805825","0,007395833333333","0,007730954676953","0,002311604253352","0,004168190127971","0,008195348837209","0,009086336717271","0,010601924353019","0,005485714285714","0,010512222222222","0,009501411100659","0,00966573816156","0,008112962962963","0,008583977272727","0,007167800036758","0,009361666666667","0,009202597402597","0,006938802083333","0,00825","0,00903743315508","0,010498687664042","0,00859375","0,00763353115727","0,008909952606635","0,009206349206349","0,009364578639027","0,008888888888889","0,010085714285714","0,007465593352376","0,009665427509294","0,011088235294118","0,006347967479675","0,006519395465995","0,001337288135593","0,009404761904762","0,00514652736148","0,040210736809722","0,007186201550388","0,00726196880043","0,007666666666667","0,007691794529686","0,008285714285714","0,009432775751478","0,008554994086657","0,006892156862745","0,011182232957595","0,008789808917197","0,010266370699223","0,007342635658915","0,013043761184318","0,00494233937397","0,007673389830508","0,008781763826607","0,009019579405366"
"0,01078431372549","0,007741085271318","0,007007462686567",0,"0,009722222222222","0,009883115054218","0,008564379699248","0,009425059101655","0,009682270333528","0,023263043478261","0,007395833333333","0,007671770334928","0,002824858757062","0,00451871657754","0,008064073226545","0,009246807692308","0,012687863315004","0,005585454545455","0,008829787234043","0,009257561869844","0,01","0,007858585858586","0,008812325581395","0,008296989681949","0,008855789473684","0,007534640522876","0,007218280871671","0,008407643312102","0,009319371727749","0,009771191271069","0,008752735229759","0,007971176941553","0,009170731707317","0,009469233155377","0,00958371040724","0,009125475285171","0,011091939857037","0,008978082191781","0,009880922219407","0,010923013245033","0,007026595744681","0,006986243257984","0,001246653919694","0,009875","0,005834099654486","0,006291591046582","0,006711997733447","0,006486486486486","0,007931034482759","0,007847240915209","0,007974335472044","0,009554140127389","0,009151086956522","0,007993827160494","0,011100306380711","0,009387755102041","0,010563882940757","0,002154201582587","0,012941818181818","0,005444646098004","0,007803277310924","0,008927723430525","0,008662283737024"
"0,010785371114815","0,009076128247987","0,007345900658288",0,"0,011824324324324","0,009760839160839","0,008826020061305","0,009649029126214","0,009155643738977","0,013884172661871","0,007604166666667","0,007671036264472","0,003111456828537","0,005276141793533","0,00818714794804","0,009925401803214","0,012492075471698","0,008010169491525","0,010470098803952","0,009385744819255","0,010057971014493","0,007365054753368","0,008960088940929","0,0082","0,008565498652291","0,011217808219178","0,006562036199095","0,008571428571429","0,00825641025641","0,00983606557377","0,008777429467085","0,007877992277992","0,009038461538462","0,027769230769231","0,009792274183677","0,009473684210526","0,011153846153846","0,009187755102041","0,01025","0,010775826868109","0,006695352839931","0,008225862068966","0,00136463807425","0,010123456790124","0,005358540772532","0,006146262507357","0,007839310344828","0,007336956521739","0,007666666666667","0,007641447368421","0,034018691588785","0,008925296491014","0,009699968081711","0,006087378640777","0,011066401062417","0,01287100677015","0,010580497569345","0,00426787732042","0,015060397695596","0,00511073253833","0,007892790500424","0,008676389145283","0,009583050847458"
"0,010805500982318","0,012337142857143","0,011099708990657",0,"0,009549795361528","0,010284","0,008716033968976","0,009145192307692","0,00918347107438","0,01599255952381","0,007381790235813","0,007894633185623","0,003185437997725","0,004730525613957","0,008363783533765","0,008889961685824","0,009339488776724","0,005331034482759","0,008727655099895","0,00943748831994","0,01020618253478","0,007261855670103","0,008766638237803","0,008817204301075","0,009326486486486","0,010015714285714","0,006571557562077","0,0088","0,007528735632184","0,009942004971002","0,008832528942305","0,007438066465257","0,008888888888889","0,009133858267717","0,009671111111111","0,009664429530201","0,012589508742714","0,006970606629143","0,010115419530541","0,011150704225352","0,007556201550388","0,007793277310924","0,007102850475079","0,009920884088911","0,026351801801802","0,006081751824818","0,00762426035503","0,007925662749385","0,005","0,022939104518052","0,008454810495627","0,008502994011976","0,009095187165775","0,009013698630137","0,011081117021277","0,008679245283019","0,010771470160116","0,002191084580709","0,015158684362377","0,007826086956522","0,007754083333333","0,009302325581395","0,0097"
"0,010794896957802","0,026484787887445","0,010555905511811",0,"0,009722222222222","0,01007737704918","0,008656929105807","0,009451442307692","0,009525189866079","0,00717965653897","0,007748691099476","0,007921154036162","0,003429271279853","0,005645899331221","0,008611739492797","0,009965795918367","0,008868042553191","0,005736549165121","0,009901111111111","0,009787770132765","0,010281481481482","0,009464566929134","0,008832558139535","0,007522245665535","0,008912325941207","0,00937519379845","0,006811643192488","0,008859060402685","0,007633136094675","0,009756097560976","0,009028763059461","0,007425501432665","0,009126213592233","0,009006211180124","0,009954254345837","0,009931034482759","0,013825723121703","0,007763386299907","0,010200078462142","0,01131","0,007296153846154","0,008377976190476","0,004865517241379","0,010732237467735","0,00474424184261","0,00643007518797","0,008916699029126","0,008333333333333","0,006893349524966","0,008544520547945","0,008562992125984","0,009635974304069","0,009636752136752","0,00831067961165","0,011329707681849","0,008625","0,011127819548872","0,003853109243697","0,013768316831683","0,004855609506772","0,008094956521739","0,01007556675063","0,010207913669065"
"0,010805500982318","0,017083333333333","0,009942537661128",0,"0,009817671809257","0,009964","0,008850737763552","0,009383750833413","0,009389772727273","0,012425471698113","0,00776310278961","0,00783598866191","0,003423401393813","0,004820309924167","0,00832336018412","0,00802572","0,00850768","0,005694290976059","0,008610416666667","0,009501411100659","0,010358208955224","0,00886573816156","0,008378277777778","0,008367346938776","0,009546315789474","0,009970338983051","0,006807247058824","0,0088","0,008176470588235","0,009401709401709","0,008805031446541","0,006942204301075","0,008545454545455","0,00891621829362","0,01","0,00986301369863","0,012629964206579","0,007214285714286","0,010182767624021","0,011239452206391","0,007214152700186","0,006484931506849","0,005035836177474","0,010273081924577","0,005665887850467","0,006477611940299","0,009580388349515","0,008108108108108","0,007090909090909","0,008119160460393","0,010896405065071","0,008839050131926","0,009418238993711","0,007281553398058","0,011260810810811","0,008278344331134","0,011299435028249","0,002786088379705","0,017225490196078","0,004705882352941","0,007888389830508","0,0099730727037","0,009658823529412"
"0,010805500982318","0,018181818181818","0,009786503433861",0,"0,009491525423729","0,009287558079504","0,008672305645315","0,00934375","0,009162983425414","0,008771040723982","0,007794871794872","0,007708653846154","0,003414634146341","0,005023600809171","0,007948351648352","0,008701078838174","0,008624704265888","0,00622641509434","0,008771276595745","0,009619047619048","0,010131386861314","0,00969247311828","0,008633809251856","0,00941230486685","0,008947317073171","0,00951008255515","0,006592294562302","0,008627450980392","0,008938547486034","0,008975126079152","0,008510638297872","0,007133793103448","0,008960915157293","0,008592592592593","0,00990099009901","0,009795918367347","0,012446206317744","0,008249032258065","0,009874667679453","0,011493846371481","0,006596363636364","0,008042441860465","0,004923339011925","0,010242447815377","0,006227929515419","0,006780297341943","0,00955334235672","0,007069828148793","0,007442464028091","0,008178423789839","0,010963748894783","0,009938837920489","0,008722627737226","0,00628217349857","0,011298983050848","0,008543833580981","0,011111111111111","0,003799126984127","0,015506268081003","0,004576038506517","0,007818403361345","0,009350163627863","0,009824810270232"
"0,010996563573883","0,009883589936162","0,009569637883008",0,"0,009355787222668","0,00943737704918","0,008356545961003","0,008804835770479","0,008506824620139","0,010706390328152","0,008125","0,007648854961832","0,003100775193798","0,004643310753599","0,008039346448816","0,008321183673469","0,008823801652893","0,006133828996283","0,011763157894737","0,009448082319925","0,010205882352941","0,008353369027174","0,008316","0,0082","0,009045365853659","0,009608425600864","0,006414575","0,008301886792453","0,013010204081633","0,008474576271186","0,008388256440983","0,006489659773182","0,008601134215501","0,008197937794613","0,010215962441315","0,009","0,012983050847458","0,007272972972973","0,009351396715022","0,011492220650637","0,009842183438544","0,007715992927261","0,005414634146341","0,009944612286002","0,005984659716925","0,006740298507463","0,009745742574257","0,008522727272727","0,007168458781362","0,008251009421265","0,010973451327434","0,009282178217822","0,009805714285714","0,005844036697248","0,011493793103448","0,008263473053892","0,010647482014389","0,0033225","0,015198253910513","0,004597701149425","0,010734901960784","0,009090909090909","0,023798657718121"
"0,010980392156863","0,011251366120219","0,010058823529412","0,007384403669725","0,010133333333333","0,005119934950535","0,00872559741257","0,008573727007871","0,00931164021164","0,011468416735029","0,008057851239669","0,00765711556829","0,003093922651934","0,004923782234957","0,008169662921348","0,0093115625","0,008662809917355","0,011561826376641","0,008379735280694","0,009265205027062","0,010515151515152","0,007760549558391","0,008467230737607","0,008913043478261","0,008771028037383","0,012573708412226","0,009784175","0,008089171974522","0,008367346938776","0,009345794392523","0,008396946564886","0,007202984234234","0,008584986650817","0,01107898448519","0,010121024381622","0,00877914951989","0,010686494898841","0,008361904761905","0,009837306091563","0,011524822695036","0,006123054114159","0,007394610778443","0,005474060822898","0,010275689223058","0,00549094017094","0,00671970260223","0,008659375","0,00914233472373","0,008042553191489","0,008161081008763","0,011021242556217","0,009635149023638","0,009886749716874","0,006396313364055","0,011875445347014","0,011830627788438","0,010962962962963","0,003550207039337","0,016551282051282","0,00475","0,007293515358362","0,009090909090909","0,008117361111111"
"0,010969637610186","0,013563076923077","0,009853550295858","0,008141584158416","0,009590354843129","0,011291957802439","0,008862663696897","0,009262205805749","0,008838829787234","0,006899115044248","0,008205969843061","0,0078675171737","0,012085561497326","0,005486686553972","0,008348863636364","0,008117712031558","0,008990893617021","0,006635514018692","0,012612823819013","0,009452503509593","0,010776397515528","0,009193069306931","0,008542876540924","0,008631578947368","0,008999534883721","0,007635376482355","0,006505025","0,008639455782313","0,007938144329897","0,009151642719868","0,008435582822086","0,006713884992987","0,008674928503337","0,008592592592593","0,010361904761905","0,008767123287671","0,010754716981132","0,007777931034483","0,00974358974359","0,011775362318841","0,006346303501946","0,004554117647059","0,006387931034483","0,010128205128205","0,02237261682243","0,006804262984089","0,0096374","0,008571428571429","0,008081632653061","0,008278002699055","0,007844905320108","0,009189189189189","0,160581935483871","0,005004926108374","0,01282","0,008343409915357","0,011280487804878","0,003492847640543","0,020705101617586","0,004950495049505","0,00724964761037","0,00952380952381","0,008882246255122"
"0,010963194988254","0,011457654723127","0,009928455284553","0,009028","0,010108303249098","0,010308013937282","0,00905149826116","0,009349880668258","0,009278080697928","0,006737623762376","0,008301338590848","0,009070535990912","0,005071664829107","0,005234295988313","0,00869261713204","0,008792478632479","0,009145202047472","0,0071","0,011713939393939","0,01","0,011104","0,008043216080402","0,008982647058824","0,008722476332305","0,0094415","0,008018506700702","0,005621215880893","0,009007092198582","0,008186813186813","0,009509803921569","0,008516568597089","0,007380156075808","0,008571428571429","0,009508196721311","0,013908045977012","0,009142726532478","0,010361752408653","0,008125675675676","0,010382513661202","0,012523119605425","0,006157575757576","0,004601851851852","0,007736529104343","0,010972222222222","0,005290384615385","0,007046486148067","0,009290628374865","0,009117647058824","0,007625","0,00859799312329","0,008613861386139","0,010415138624028","0,010469333333333","0,007864173228346","0,013534188728277","0,009108910891089","0,011858974358974","0,005401061410159","0,021218136702008","0,005338983050847","0,007523614457831","0,009852216748768","0,010116783216783"
